Caso 1: 0.32251009092884009
Caso 2: 0.010105039235715655
Caso 3: 0.17484900292424324
Caso 4: 0.033146510828184247
Caso 5: 0.50665861728613282
Caso 6: 0.046799019867620181
Caso 7: 0.33472826374610054
Caso 8: 0.27122769235775168
