Caso 1: 3.5868530368077245e-13
Caso 2: 2.5679379954317611e-13
Caso 3: 1.5314138845923253e-11
Caso 4: 3.9228973312499255e-08
Caso 5: 3.5346725546503421e-12
Caso 6: 0.1845503128960175
Caso 7: 1.5964699007220418e-10
Caso 8: 1.8474709487037802e-10
